symbol,name,timestamp,trade_date,trade_time,open,high,low,close,volume,amount
QQQ.US,纳指 100 ETF - Invesco,1594008000000,2020-07-06,2020-07-06 00:00:00,579.5340648451051,587.4015358264049,579.4660071376545,586.1810342727891,34589047,0.0
QQQ.US,纳指 100 ETF - Invesco,1594094400000,2020-07-07,2020-07-07 00:00:00,585.5231431007659,591.8298239911965,581.4396806537245,582.142943630715,36578191,0.0
QQQ.US,纳指 100 ETF - Invesco,1594180800000,2020-07-08,2020-07-08 00:00:00,585.2962840759302,589.8788363776099,581.8933987033957,589.8107786701594,30426270,0.0
QQQ.US,纳指 100 ETF - Invesco,1594267200000,2020-07-09,2020-07-09 00:00:00,594.1211001420363,596.3443185854255,584.4569056840384,594.7789913140597,40312910,0.0
QQQ.US,纳指 100 ETF - Invesco,1594353600000,2020-07-10,2020-07-10 00:00:00,594.3706450693555,599.4296013231901,588.1547077888591,598.8397678586175,32885301,0.0
QQQ.US,纳指 100 ETF - Invesco,1594612800000,2020-07-13,2020-07-13 00:00:00,605.4186795788507,612.0429631040513,584.5930210989397,586.5213228100426,64108090,0.0
QQQ.US,纳指 100 ETF - Invesco,1594699200000,2020-07-14,2020-07-14 00:00:00,580.9179048966025,591.6256508688444,573.4088711745432,590.6728429645348,72230516,0.0
QQQ.US,纳指 100 ETF - Invesco,1594785600000,2020-07-15,2020-07-15 00:00:00,593.6446961898815,595.9359723407214,584.1393030492685,591.8751957961636,54523871,0.0
QQQ.US,纳指 100 ETF - Invesco,1594872000000,2020-07-16,2020-07-16 00:00:00,585.2282263684796,589.3343747180044,579.8970392848422,587.8371051540893,47594113,0.0
QQQ.US,纳指 100 ETF - Invesco,1594958400000,2020-07-17,2020-07-17 00:00:00,589.1755734006194,590.5367275496334,583.4133541697945,588.5176822285962,35137871,0.0
QQQ.US,纳指 100 ETF - Invesco,1595217600000,2020-07-20,2020-07-20 00:00:00,590.1056954024457,606.6890901179303,587.0884703721317,605.2145064564986,40610129,0.0
QQQ.US,纳指 100 ETF - Invesco,1595304000000,2020-07-21,2020-07-21 00:00:00,608.9123085613196,608.9123085613196,596.9228090987564,598.9078255660681,43442969,0.0
QQQ.US,纳指 100 ETF - Invesco,1595390400000,2020-07-22,2020-07-22 00:00:00,599.951377080312,603.1954611354615,595.6183697059515,601.0176144970395,29865520,0.0
QQQ.US,纳指 100 ETF - Invesco,1595476800000,2020-07-23,2020-07-23 00:00:00,600.1555502026641,601.72087747403,582.0068282158136,585.3189699784137,51363539,0.0
